26.62708461538461,322.4811153846154,-82.73872666498148
35.50093076923078,320.7063461538462,-82.80647672813767
41.18019230769232,331.0000076923077,-82.30100361615531
50.76394615384615,340.9387153846154,-81.77846846706935
50.76394615384615,351.9422846153846,-81.18831624297533
57.15311538461538,349.1026538461539,-81.34500106292124
79.51520769230768,348.0377923076923,-81.37279157907385
109.3313307692308,329.9351461538462,-82.31650746640824
107.9115153846154,335.9693615384616,-82.01087587319331
110.3961923076923,322.8360692307693,-82.70318544898957
96.55299230769229,325.6757000000001,-82.56465521264407
86.25933076923077,321.7712076923077,-82.7873958516157
36.92074615384615,297.9893,-84.026080971683
41.53514615384616,286.9857307692308,-84.57148797725931
46.14954615384617,274.5623461538462,-85.1891093590896
34.08111538461537,273.4974846153847,-85.26660735816985
23.07754615384614,281.6614230769231,-84.83073652127648
34.79102307692309,248.6507153846154,-86.51676071454891
24.85231538461539,245.4561307692308,-86.70305866082366
46.50450000000001,236.5822846153847,-87.12685356904491
53.60357692307693,247.2309,-86.5685940768137
81.99988461538462,209.9607461538462,-88.48095639326955
94.06831538461537,237.2921923076923,-87.06254218433685
85.19446923076923,233.0327461538462,-87.32269473446121
81.64493076923077,268.173176923077,-85.53239544017677
86.61428461538462,299.7640692307693,-83.90032753170402
96.90794615384614,306.8631461538462,-83.52540741536087
119.9799461538462,312.8973615384616,-83.23510667241973
129.9186538461539,304.0235153846155,-83.69818585188709
130.2736076923077,312.5424076923077,-83.27127093722984
128.8537923076923,283.7911461538462,-84.73487731610723
129.5637,269.9479461538462,-85.45314290551816
124.5943461538462,253.6200692307693,-86.24459913573459
154.0555153846154,344.1333,-81.61016205640614
149.4411153846154,332.774776923077,-82.16608151940574
140.5672692307693,359.7512692307693,-80.7757780961618
51.82880769230771,215.6400076923077,-88.1989054007344
51.82880769230771,192.2130538461539,-89.36526570428339
42.60000769230769,188.3085615384616,-89.58202863708335
27.69194615384615,201.7968076923077,-88.88299775698323
152.9906538461539,285.5659153846154,-84.65613178810875
151.2158846153847,301.5388384615385,-83.83501291780206
153.7005615384616,309.702776923077,-83.37335222890756
132.7582846153846,211.3805615384616,-88.42384679408615
134.8880076923077,217.414776923077,-88.08782640100625
140.2123153846154,227.3534846153847,-87.58466055766607
139.5024076923077,241.1966846153846,-86.85206677010459
152.6357,226.643576923077,-87.64085843295666
166.4789,220.2544076923077,-87.96606205457906
172.5131153846154,234.4525615384616,-87.23600573629568
173.9329307692308,252.5552076923077,-86.31707608331433
183.8716384615385,266.7533615384615,-85.5939961840029
109.6862846153846,220.2544076923077,-87.96606205457906
97.61785384615386,216.3499153846154,-88.14414062451782
93.35840769230769,194.342776923077,-89.25468161973676
63.54228461538462,291.6001307692308,-84.36368452962259
145.8915769230769,312.5424076923077,-83.27127093722984
213.3328076923077,287.3406846153846,-84.53990314512222
226.8210538461539,290.8902230769231,-84.38162871196877
232.8552692307693,273.4974846153847,-85.26660735816985
203.7490538461539,272.0776692307693,-85.3512953861183
209.7832692307693,280.2416076923078,-84.90086296545002
199.8445615384616,283.7911461538462,-84.73487731610723
188.8409923076923,283.4361923076924,-84.75144572690425
188.1310846153847,316.4469,-83.07174340309312
177.4824692307693,287.6956384615385,-84.53990314512222
179.6121923076923,329.5801923076924,-82.3659622270735
219.0120692307692,215.6400076923077,-88.1989054007344
215.8174846153846,222.7390846153847,-87.8279413346133
184.9365,353.3621000000001,-81.10360248484572
211.9129923076923,316.0919461538462,-83.09329025169458
241.3741615384615,322.1261615384616,-82.73872666498148
245.2786538461539,311.8325,-83.27127093722984
246.3435153846154,266.7533615384615,-85.5939961840029
322.6585923076923,306.1532384615385,-83.59854647880518
335.4369307692307,333.1297307692308,-82.16608151940574
266.9308384615385,339.5189,-81.84150192466116
252.3777307692308,330.6450538461539,-82.30100361615531
312.0099769230769,280.2416076923078,-84.90086296545002
202.6841923076923,237.6471461538462,-87.04721861196265
186.7112692307693,242.2615461538462,-86.82860189490667
210.1382230769231,242.2615461538462,-86.82860189490667
71.35126923076923,329.2252384615385,-82.3659622270735
216.5273923076923,263.9137307692308,-85.74114893000252
210.1382230769231,261.0741,-85.89810228825044
204.1040076923077,253.9750230769231,-86.24459913573459
238.1795769230769,232.6777923076923,-87.32269473446121
247.7633307692308,247.2309,-86.5685940768137
23.43250000000001,254.3299769230769,-86.21107279732368
239.9543461538462,297.9893,-84.026080971683
247.7633307692308,303.6685615384616,-83.74731481863996
151.9257923076923,245.8110846153847,-86.65804844605128
144.4717615384615,263.5587769230769,-85.74114893000252
242.4390230769231,212.800376923077,-88.33099561998074
233.2102230769231,201.7968076923077,-88.88299775698323
237.8246230769231,186.8887461538462,-89.63110353564842
232.8552692307693,178.7248076923077,-90.02198599816391
